Code,Item,Group,Region_Number,Region_Name,State_Name,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Average_Annual_Percent_Growth
10,Nursing Home Care (Millions of Dollars),Region,3,Great Lakes,,3025,3421,3875,4327,4789,5233,5661,5974,6661,7446,8443,9393,10370,10837,11140,11967,12785,13561,14289,14542,15493,16518,16993,17847,18571,19546,20277,21728,22417,22909,23530,24160,24617,24945,25422,6.5
10,Nursing Home Care (Millions of Dollars),Region,4,Plains,,1743,1999,2264,2512,2725,2939,3134,3277,3463,3819,4474,4797,5003,5192,5297,5743,6145,6533,6920,7063,7402,7826,8093,8400,8712,9213,9381,10040,10410,10798,11030,11474,11788,12022,12377,5.9
10,Nursing Home Care (Millions of Dollars),Region,5,Southeast,,2485,2871,3232,3648,4044,4467,4903,5306,6018,6839,8112,9280,10190,11049,11853,13292,14785,16338,17267,17334,18228,19491,20560,22148,23528,25354,26695,29089,30318,31276,32354,33902,34115,34374,34791,8.1
10,Nursing Home Care (Millions of Dollars),Region,6,Southwest,,1107,1246,1372,1514,1605,1783,1978,2119,2325,2596,3034,3462,3706,3945,4164,4656,5056,5353,5612,5731,6005,6377,6547,7063,7471,8012,8372,9182,9725,10137,10704,11266,11631,11890,12285,7.3
10,Nursing Home Care (Millions of Dollars),Region,7,Rocky Mountains,,358,409,456,499,539,573,630,661,728,833,933,1048,1147,1219,1304,1438,1554,1654,1726,1745,1847,2003,2065,2209,2322,2545,2594,2868,3112,3352,3504,3713,3834,3937,4021,7.4
10,Nursing Home Care (Millions of Dollars),Region,8,Far West,,1933,2110,2263,2358,2529,2923,3184,3394,3798,4351,4821,5307,5707,5988,6136,6859,7198,7548,8223,8200,8955,9704,10214,10813,11293,12056,12840,13920,15111,16445,17431,18545,19461,20025,21290,7.3
10,Nursing Home Care (Millions of Dollars),State,5,Southeast,Alabama,188,213,229,251,274,293,310,322,350,385,445,522,577,618,654,748,846,959,1043,1098,1151,1244,1282,1352,1433,1549,1613,1724,1777,1761,1788,1820,1817,1837,1861,7
10,Nursing Home Care (Millions of Dollars),State,8,Far West,Alaska,15,17,20,23,25,28,30,32,33,34,35,42,48,48,47,48,49,50,61,72,88,108,95,99,102,102,104,108,109,109,110,112,116,124,134,6.6
10,Nursing Home Care (Millions of Dollars),State,6,Southwest,Arizona,84,101,112,130,149,180,223,257,291,322,477,501,511,602,679,815,936,829,821,831,880,931,959,1018,1056,1145,1209,1358,1479,1511,1685,1799,1872,1891,1921,9.7
10,Nursing Home Care (Millions of Dollars),State,5,Southeast,Arkansas,159,176,184,198,214,230,247,262,282,316,354,404,439,467,497,558,613,664,699,705,741,785,842,908,954,1032,1078,1160,1184,1213,1255,1264,1285,1292,1294,6.4
10,Nursing Home Care (Millions of Dollars),State,8,Far West,California,1346,1455,1548,1579,1683,1991,2174,2325,2584,2978,3274,3605,3868,4067,4122,4491,4907,5151,5678,5587,6155,6745,7087,7519,7779,8230,8883,9571,10396,11379,12087,12832,13387,13796,14821,7.3
10,Nursing Home Care (Millions of Dollars),State,7,Rocky Mountains,Colorado,190,217,240,267,293,308,334,342,368,423,470,524,571,610,646,715,802,867,897,906,950,1024,1062,1126,1181,1296,1324,1478,1605,1725,1815,1920,1994,2043,2086,7.3
10,Nursing Home Care (Millions of Dollars),State,1,New England,Connecticut,351,410,471,535,590,645,713,796,934,1108,1281,1402,1452,1539,1651,1817,1903,2036,2129,2232,2310,2398,2424,2531,2585,2753,2848,3028,3121,3095,3092,3108,3068,3053,3094,6.6
10,Nursing Home Care (Millions of Dollars),State,2,Mideast,Delaware,26,32,39,47,64,64,70,77,92,111,128,136,144,153,157,171,185,203,236,246,274,300,289,303,353,391,384,448,494,540,545,537,536,544,564,9.4
10,Nursing Home Care (Millions of Dollars),State,2,Mideast,District of Columbia,21,25,36,48,63,78,99,114,142,146,158,168,174,173,172,182,188,187,194,201,208,200,236,244,249,258,263,278,281,300,292,278,280,260,255,7.7
10,Nursing Home Care (Millions of Dollars),State,5,Southeast,Florida,396,468,577,697,825,976,1110,1249,1498,1784,2090,2411,2678,2891,3139,3597,3980,4380,4697,4534,4738,5039,5506,5904,6145,6436,6793,7471,7865,8237,8703,9490,9588,9716,9806,9.9
10,Nursing Home Care (Millions of Dollars),State,5,Southeast,Georgia,276,309,330,367,394,430,473,517,560,605,808,872,902,1026,1138,1165,1341,1454,1551,1580,1685,1767,1834,1946,2117,2324,2389,2530,2657,2647,2726,2852,2917,2962,2945,7.2
10,Nursing Home Care (Millions of Dollars),State,8,Far West,Hawaii,40,46,51,58,66,74,80,85,92,103,135,146,151,151,149,153,163,180,198,200,213,219,258,273,299,336,360,397,421,448,450,457,463,484,493,7.7
10,Nursing Home Care (Millions of Dollars),State,7,Rocky Mountains,Idaho,44,49,54,57,62,65,68,77,89,101,123,143,160,169,176,191,200,207,226,229,245,267,281,307,335,370,378,419,457,502,509,558,565,589,608,8
10,Nursing Home Care (Millions of Dollars),State,3,Great Lakes,Illinois,815,870,1012,1137,1282,1347,1361,1409,1599,1812,2107,2387,2570,2675,2786,2982,3119,3273,3492,3594,3801,4015,4092,4190,4367,4576,4824,5248,5508,5638,5998,6212,6374,6519,6620,6.4
10,Nursing Home Care (Millions of Dollars),State,3,Great Lakes,Indiana,408,460,509,582,657,744,821,884,984,1185,1353,1533,1673,1720,1733,1846,1913,1986,2080,2081,2206,2365,2425,2550,2679,2892,3053,3291,3388,3535,3569,3617,3669,3684,3815,6.8
10,Nursing Home Care (Millions of Dollars),State,4,Plains,Iowa,347,383,420,450,477,499,519,535,534,649,674,754,796,824,833,896,958,1010,1085,1160,1215,1289,1313,1369,1449,1521,1579,1710,1774,1807,1837,1897,1942,1973,2077,5.4
10,Nursing Home Care (Millions of Dollars),State,4,Plains,Kansas,201,225,243,272,296,320,351,377,423,478,538,586,621,642,654,713,763,837,888,911,963,1006,1028,1082,1125,1206,1220,1317,1363,1435,1464,1561,1636,1667,1689,6.5
10,Nursing Home Care (Millions of Dollars),State,5,Southeast,Kentucky,227,259,293,322,349,371,394,414,453,490,565,631,693,754,810,931,1033,1132,1163,1178,1231,1274,1297,1434,1507,1573,1672,1817,1894,1907,1940,2012,2002,2019,2068,6.7
10,Nursing Home Care (Millions of Dollars),State,5,Southeast,Louisiana,195,226,253,284,299,331,360,387,442,500,563,693,797,820,779,814,838,874,933,956,995,1071,1137,1215,1268,1345,1345,1516,1609,1639,1699,1756,1792,1815,1847,6.8
10,Nursing Home Care (Millions of Dollars),State,1,New England,Maine,125,142,161,175,186,196,211,220,264,304,331,356,376,386,389,413,421,433,444,461,478,511,521,552,594,629,636,660,682,703,700,710,773,788,779,5.5
10,Nursing Home Care (Millions of Dollars),State,2,Mideast,Maryland,246,299,341,392,447,503,555,620,703,784,890,959,1024,1112,1221,1343,1417,1502,1666,1699,1782,2054,2100,2317,2596,2829,3006,3248,3403,3542,3717,3810,3818,3817,3885,8.5
10,Nursing Home Care (Millions of Dollars),State,1,New England,Massachusetts,632,720,803,913,982,1072,1219,1357,1578,1878,2213,2303,2350,2410,2510,2745,2954,3156,3492,3342,3460,3652,3775,3918,4076,4286,4466,4888,4955,4985,4929,4918,4903,4877,4909,6.2
10,Nursing Home Care (Millions of Dollars),State,3,Great Lakes,Michigan,565,614,671,732,773,848,906,929,1061,1170,1404,1533,1635,1699,1742,1906,2062,2208,2326,2381,2599,2745,2857,3017,3124,3292,3438,3661,3834,3988,4131,4364,4522,4599,4681,6.4
10,Nursing Home Care (Millions of Dollars),State,4,Plains,Minnesota,564,675,754,828,907,967,1026,1065,1097,1181,1505,1568,1613,1633,1610,1684,1731,1750,1854,1881,1967,2063,2154,2212,2275,2387,2434,2597,2699,2828,2845,2918,3028,3089,3194,5.2
10,Nursing Home Care (Millions of Dollars),State,5,Southeast,Mississippi,128,144,150,163,171,178,183,188,214,247,279,333,366,380,404,414,455,534,580,599,638,684,729,812,928,1027,1088,1191,1236,1248,1273,1318,1306,1304,1336,7.1
10,Nursing Home Care (Millions of Dollars),State,4,Plains,Missouri,363,404,497,569,640,706,768,815,883,944,1097,1174,1224,1300,1342,1509,1670,1854,1948,1955,2038,2149,2189,2217,2296,2434,2495,2658,2779,2843,2904,3037,3082,3131,3200,6.6
10,Nursing Home Care (Millions of Dollars),State,7,Rocky Mountains,Montana,43,47,59,62,65,72,95,98,105,115,134,147,153,155,177,204,210,220,233,229,240,269,271,295,294,311,306,347,367,387,396,397,404,413,425,7
10,Nursing Home Care (Millions of Dollars),State,4,Plains,Nebraska,144,165,185,207,208,228,240,244,260,273,335,370,380,408,449,495,548,586,617,615,647,704,758,800,821,886,891,957,960,990,1042,1090,1110,1131,1152,6.3
10,Nursing Home Care (Millions of Dollars),State,8,Far West,Nevada,27,31,34,37,42,45,53,64,72,91,99,112,125,122,131,127,133,133,147,187,224,254,270,298,332,365,364,422,464,499,540,587,647,675,688,10
10,Nursing Home Care (Millions of Dollars),State,1,New England,New Hampshire,55,62,70,80,94,102,116,131,151,171,210,231,252,282,304,343,368,404,416,412,415,440,483,511,533,571,588,615,654,666,691,717,735,747,750,8
10,Nursing Home Care (Millions of Dollars),State,2,Mideast,New Jersey,433,508,593,690,736,820,930,1044,1240,1430,1651,1743,1871,1957,2050,2354,2555,2708,2925,2977,3105,3154,3382,3519,3866,4047,4181,4572,4849,4935,4948,4956,5043,5039,5052,7.5
10,Nursing Home Care (Millions of Dollars),State,6,Southwest,New Mexico,32,40,46,56,60,67,85,99,113,126,139,164,179,169,172,185,186,198,201,223,258,291,318,338,355,377,387,419,446,462,473,520,533,554,565,8.8
10,Nursing Home Care (Millions of Dollars),State,2,Mideast,New York,1662,1857,2143,2412,2608,2889,3168,3339,3640,3969,4781,5156,5366,5600,5890,6265,6680,6984,7705,8367,8703,9246,9666,10039,10377,10645,10641,11058,11421,11692,11894,12193,11960,11943,12039,6
10,Nursing Home Care (Millions of Dollars),State,5,Southeast,North Carolina,238,281,307,353,412,460,520,563,648,751,898,1037,1152,1276,1405,1613,1806,1976,2100,2132,2254,2428,2618,2865,3138,3416,3571,3903,4009,4136,4285,4398,4382,4413,4491,9
10,Nursing Home Care (Millions of Dollars),State,4,Plains,North Dakota,59,72,84,95,104,118,123,130,143,159,172,188,200,202,211,226,235,239,250,258,275,297,318,336,346,366,379,399,412,445,483,505,514,549,578,6.9
10,Nursing Home Care (Millions of Dollars),State,3,Great Lakes,Ohio,791,950,1112,1235,1374,1524,1711,1834,2014,2197,2384,2640,3144,3308,3396,3627,3976,4262,4506,4599,4920,5316,5530,5860,6068,6336,6439,6858,6915,6859,6863,6946,6939,7045,7114,6.7
10,Nursing Home Care (Millions of Dollars),State,6,Southwest,Oklahoma,207,239,274,281,302,328,358,382,421,471,502,564,594,624,635,700,741,804,875,844,863,936,962,1078,1132,1200,1166,1267,1384,1396,1341,1353,1462,1503,1556,6.1
10,Nursing Home Care (Millions of Dollars),State,8,Far West,Oregon,169,187,199,223,243,276,306,310,351,403,440,465,482,500,545,583,615,648,711,727,770,802,840,860,971,1077,1133,1255,1357,1486,1568,1674,1750,1788,1897,7.4
10,Nursing Home Care (Millions of Dollars),State,2,Mideast,Pennsylvania,916,1054,1173,1307,1475,1651,1791,1920,2156,2379,2853,3037,3226,3447,3630,4042,4456,4877,5209,5379,5665,6139,6348,6835,7075,7358,7794,8301,8338,8504,9581,9688,9711,9833,9973,7.3
10,Nursing Home Care (Millions of Dollars),State,1,New England,Rhode Island,106,119,132,162,179,199,213,227,248,281,318,315,361,370,371,398,413,432,470,488,514,545,582,617,635,671,686,714,718,713,728,750,770,788,801,6.1
10,Nursing Home Care (Millions of Dollars),State,5,Southeast,South Carolina,136,154,163,176,190,207,220,238,259,281,372,398,431,459,501,559,610,668,718,758,823,938,954,1072,1140,1285,1409,1558,1599,1639,1749,1791,1790,1769,1824,7.9
10,Nursing Home Care (Millions of Dollars),State,4,Plains,South Dakota,65,75,81,91,93,101,107,111,124,135,153,157,169,184,197,220,240,257,278,283,297,317,333,385,399,413,384,401,423,449,455,467,477,482,487,6.1
10,Nursing Home Care (Millions of Dollars),State,5,Southeast,Tennessee,218,251,309,342,372,405,454,494,548,612,710,815,904,989,1083,1298,1493,1744,1723,1644,1654,1799,1772,1897,2018,2220,2397,2546,2587,2716,2701,2804,2785,2711,2738,7.7
10,Nursing Home Care (Millions of Dollars),State,6,Southwest,Texas,785,866,940,1047,1093,1208,1312,1381,1500,1677,1915,2233,2423,2550,2679,2956,3192,3522,3714,3834,4004,4218,4308,4629,4927,5290,5610,6138,6416,6769,7205,7594,7765,7942,8243,7.2
10,Nursing Home Care (Millions of Dollars),State,7,Rocky Mountains,Utah,61,72,76,81,87,92,96,106,124,146,153,173,197,210,214,231,243,261,272,284,309,327,332,353,375,418,433,462,511,555,594,641,667,685,697,7.4
10,Nursing Home Care (Millions of Dollars),State,1,New England,Vermont,46,50,54,57,59,62,67,71,82,107,115,123,129,138,146,157,171,180,184,185,202,219,223,237,251,269,277,298,295,292,310,320,326,335,348,6.1
10,Nursing Home Care (Millions of Dollars),State,5,Southeast,Virginia,256,303,338,380,414,443,467,494,555,628,748,838,898,993,1057,1174,1319,1475,1551,1630,1779,1901,2012,2130,2214,2402,2561,2825,3035,3259,3358,3511,3567,3643,3675,8.2
10,Nursing Home Care (Millions of Dollars),State,8,Far West,Washington,336,374,412,440,470,510,541,579,666,741,838,938,1034,1099,1142,1457,1330,1385,1428,1427,1505,1576,1663,1764,1810,1946,1997,2166,2364,2524,2675,2881,3097,3159,3256,6.9
10,Nursing Home Care (Millions of Dollars),State,5,Southeast,West Virginia,70,89,97,115,130,143,166,179,208,242,282,325,354,376,387,421,451,478,510,522,539,561,576,614,666,744,779,849,867,874,877,885,885,894,905,7.8
10,Nursing Home Care (Millions of Dollars),State,3,Great Lakes,Wisconsin,447,526,571,641,702,771,861,918,1004,1082,1195,1300,1349,1436,1484,1607,1715,1832,1885,1885,1968,2077,2089,2230,2332,2451,2523,2670,2771,2890,2968,3021,3113,3098,3193,6
10,Nursing Home Care (Millions of Dollars),State,7,Rocky Mountains,Wyoming,19,23,27,31,32,35,36,38,41,49,53,61,66,74,90,97,99,99,99,97,103,115,119,127,137,150,153,163,172,183,190,197,205,207,204,7.2
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",United States,0,United States,,8394,9413,10764,12107,13101,14499,15666,16798,18779,21402,23835,27365,29607,33578,37458,41496,46048,50008,55628,59182,63945,69964,76710,82509,89345,95043,101083,108336,114534,123363,129066,131670,139101,144262,151456,8.9
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",Region,1,New England,,670,747,868,995,1071,1178,1262,1376,1621,1997,2247,2513,2563,2941,3376,3930,4272,4317,5015,5304,5665,5994,6691,6973,7601,7981,8482,9142,9821,10945,11022,10579,11284,11675,11755,8.8
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",Region,2,Mideast,,2265,2513,2867,3221,3428,3858,4177,4442,4998,5581,6035,6915,8191,9254,10191,10987,12221,13420,14920,16149,17099,18397,20112,22412,23487,24973,27088,28243,29340,31649,33787,35303,34770,34202,36428,8.5
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",Region,3,Great Lakes,,1509,1687,1931,2185,2415,2623,2787,2993,3353,3832,4264,4948,5300,5737,6152,6824,7542,8181,8884,8832,9707,10901,11713,12534,13430,14322,14276,14745,15228,16130,16937,17088,17842,18449,19145,7.8
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",Region,4,Plains,,941,1061,1241,1399,1511,1624,1704,1803,1939,2161,2364,2634,2413,2811,3314,3679,4105,4310,4970,5242,5745,6362,7128,7615,8063,8233,8477,8972,9480,10044,10391,10597,11128,11770,12144,7.8
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",Region,5,Southeast,,1026,1182,1354,1571,1746,1949,2164,2359,2669,3066,3606,4265,4927,5773,6568,7360,8062,8871,9761,10443,11551,12822,13756,14507,16156,17306,18462,20952,22728,24456,25192,25437,26484,27078,28198,10.2
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",Region,6,Southwest,,598,678,785,889,926,1023,1147,1260,1379,1557,1760,2141,2078,2461,2776,3118,3612,4207,4682,5027,5408,5734,6456,6953,7529,8179,9020,9635,10449,11075,11630,11344,11305,12435,13467,9.6
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",Region,7,Rocky Mountains,,241,283,320,356,391,426,469,503,553,628,694,794,798,935,1021,1129,1299,1302,1482,1575,1781,1996,2137,2296,2493,2607,2772,2965,3181,3405,3608,3519,3845,3917,4043,8.6
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",Region,8,Far West,,1143,1263,1398,1491,1613,1818,1956,2061,2267,2578,2865,3154,3338,3667,4059,4470,4936,5400,5914,6611,6988,7758,8717,9218,10586,11442,12508,13682,14307,15660,16500,17803,22445,24735,26275,9.7
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Alabama,61,66,75,90,99,115,125,126,140,165,202,250,297,321,348,395,430,600,499,511,615,645,732,842,909,987,1041,1196,1296,1307,1369,1513,1461,1494,1572,10
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,8,Far West,Alaska,23,26,30,32,34,35,36,36,39,44,47,55,49,58,64,75,90,99,116,128,153,186,227,260,265,312,310,339,374,388,436,482,572,592,590,10
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,6,Southwest,Arizona,70,84,98,111,124,149,171,190,232,288,319,336,313,350,395,459,506,551,635,707,715,791,904,1058,1243,1433,1791,1993,2229,2494,2664,2185,2104,2184,2382,10.9
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Arkansas,63,73,76,85,91,98,105,106,114,132,153,184,225,253,295,333,364,395,430,485,518,525,523,520,657,744,794,861,922,1045,1343,1435,1514,1669,1878,10.5
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,8,Far West,California,828,916,1008,1060,1137,1292,1386,1467,1585,1794,1980,2097,2243,2429,2720,2973,3242,3606,3810,4198,4344,4851,5585,5968,7122,7630,8530,9413,9669,10489,10971,12181,16472,18016,19140,9.7
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,7,Rocky Mountains,Colorado,134,156,173,193,215,236,263,277,296,335,358,397,412,461,524,590,665,656,746,782,862,934,987,1061,1153,1165,1191,1264,1364,1484,1485,1546,1682,1608,1558,7.5
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,1,New England,Connecticut,139,162,186,212,237,261,291,328,388,479,556,662,740,831,937,1033,1058,1092,1226,1358,1428,1417,1585,1461,1778,1710,1905,1916,2330,2988,2900,2390,2797,2785,2837,9.3
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,2,Mideast,Delaware,15,17,20,23,29,30,33,37,43,51,59,73,92,103,122,128,140,150,173,182,200,205,222,286,332,329,340,342,359,376,388,428,450,498,547,11.2
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,2,Mideast,District of Columbia,29,30,45,62,77,94,118,133,153,147,148,171,209,243,242,225,216,232,258,265,286,295,288,283,314,327,267,284,267,319,624,658,628,650,733,10
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Florida,134,168,218,279,326,376,411,454,530,626,749,859,984,1198,1424,1577,1715,1762,1904,2107,2367,2843,2946,3145,3231,3391,3642,4008,4241,4349,4544,4168,4414,4745,5025,11.2
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Georgia,83,91,99,109,120,133,154,172,199,224,260,312,364,417,491,554,620,704,755,806,855,959,1139,1161,1548,1430,1366,1948,1637,1699,1721,1835,2232,2512,2624,10.7
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,8,Far West,Hawaii,19,21,24,27,28,30,30,32,35,40,45,56,51,62,79,95,78,82,97,116,131,145,165,196,227,243,226,306,312,253,228,225,230,227,247,7.8
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,7,Rocky Mountains,Idaho,23,27,30,33,35,38,40,45,55,63,72,86,82,95,101,110,126,147,180,198,243,282,301,313,357,393,407,457,483,510,688,463,530,586,624,10.2
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,3,Great Lakes,Illinois,434,465,532,614,706,745,733,780,881,1006,1120,1306,1440,1575,1645,1818,2080,2305,2579,2622,2830,3125,3494,3549,3773,4261,4216,4441,4488,4682,5145,5027,5304,5797,5633,7.8
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,3,Great Lakes,Indiana,166,190,220,249,280,314,340,375,434,524,593,680,698,745,789,811,854,920,1025,1024,1116,1254,1432,1655,1805,1779,1841,1896,2069,2198,2230,2221,2224,2292,2448,8.2
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,4,Plains,Iowa,184,201,230,248,259,273,281,294,302,361,393,431,432,489,539,601,656,712,795,807,867,917,977,1056,1129,1202,1291,1329,1395,1531,1647,1675,1725,1827,1907,7.1
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,4,Plains,Kansas,89,96,108,123,131,142,152,164,187,212,243,275,226,268,325,370,456,540,666,749,820,883,949,912,1001,1056,1087,1112,1119,1205,1156,1194,1211,1318,1214,8
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Kentucky,62,68,75,81,97,103,111,121,136,152,165,204,222,260,268,292,337,397,492,534,626,698,759,824,941,1044,1175,1302,1382,1546,1754,1719,1756,1798,2116,10.9
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Louisiana,167,187,216,251,268,294,335,371,399,449,542,649,777,870,913,909,922,970,1053,1080,1112,1113,1169,1266,1415,1495,1549,1728,1977,2062,2289,2226,2334,2300,2246,7.9
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,1,New England,Maine,82,93,112,123,130,138,148,158,185,214,241,264,215,260,277,321,397,440,582,675,726,812,983,1073,1204,1261,1299,1317,1412,1453,1367,1343,1281,1320,1463,8.8
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,2,Mideast,Maryland,115,133,155,177,197,216,242,272,311,342,364,396,469,518,578,670,827,834,878,903,979,1012,1073,1286,1336,1456,1764,1828,1937,2183,2451,2469,2599,2708,2873,9.9
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,1,New England,Massachusetts,346,375,432,496,517,572,601,652,773,977,1092,1187,1143,1296,1560,1876,1998,1955,2229,2247,2402,2546,2786,3036,3057,3415,3665,4125,4254,4579,4757,4843,5109,5298,5244,8.3
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,3,Great Lakes,Michigan,381,415,449,481,503,553,588,613,704,787,898,1055,987,1118,1248,1427,1588,1961,1883,1641,1725,1851,1866,1921,1909,2187,2224,2200,2280,2384,2599,2765,2962,2875,2702,5.9
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,4,Plains,Minnesota,436,502,592,666,727,775,801,831,884,969,1041,1140,927,1074,1313,1442,1556,1537,1785,1878,2071,2414,2839,3272,3390,3299,3340,3620,3818,3903,4047,4060,4236,4345,4739,7.3
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,Mississippi,37,44,49,55,57,60,64,68,76,84,98,121,161,185,198,221,248,317,338,398,462,559,621,625,742,747,788,838,938,1019,1120,1180,1212,1219,1342,11.2
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,4,Plains,Missouri,127,139,168,198,219,238,255,276,311,341,386,441,470,580,691,777,881,934,1068,1114,1211,1318,1436,1432,1524,1591,1632,1713,1861,1992,2015,2150,2334,2599,2512,9.2
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,7,Rocky Mountains,Montana,18,21,27,31,35,40,51,54,58,65,71,81,106,121,128,129,151,136,147,150,182,212,197,228,250,277,290,311,352,372,418,431,481,506,555,10.6
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,4,Plains,Nebraska,46,52,62,69,69,74,76,79,89,99,112,131,128,149,162,182,221,255,291,315,361,401,454,476,499,530,554,573,614,687,723,669,721,747,773,8.7
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,8,Far West,Nevada,17,20,24,27,30,33,36,41,48,58,66,74,83,84,88,105,120,137,159,181,217,247,289,292,303,329,354,363,378,440,537,564,593,633,721,11.6
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,1,New England,New Hampshire,18,21,25,30,39,44,48,53,64,76,83,100,109,138,171,196,251,238,286,267,297,302,324,326,372,409,436,470,522,562,586,618,723,801,747,11.6
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,2,Mideast,New Jersey,199,213,246,294,326,350,398,446,519,595,656,748,665,750,935,1033,1189,1356,1426,1532,1625,1795,2039,2254,2412,2629,3127,3025,3237,3397,3598,3985,3873,3656,4248,9.4
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,6,Southwest,New Mexico,26,32,37,45,51,56,68,78,90,101,114,136,112,139,174,231,297,291,297,303,344,378,455,518,652,760,844,829,857,812,841,745,750,742,725,10.3
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,2,Mideast,New York,1270,1406,1568,1721,1775,2055,2203,2288,2560,2866,3077,3591,4304,4973,5446,5945,6564,7251,8137,8913,9281,10009,11051,12411,12927,13556,14621,15685,16115,17482,18234,18906,18221,17856,18446,8.2
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,North Carolina,124,143,161,189,220,249,281,309,357,420,489,574,605,780,890,1027,1185,1313,1507,1575,1728,1835,1973,2063,2250,2507,3032,3356,3850,4274,3705,3552,3317,2870,2636,9.4
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,4,Plains,North Dakota,29,36,43,52,61,74,86,104,105,112,117,134,142,150,159,167,180,179,202,210,240,244,263,265,293,304,318,332,362,397,459,494,521,552,602,9.4
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,3,Great Lakes,Ohio,311,373,458,525,590,647,734,799,868,984,1062,1210,1480,1520,1637,1836,1953,1923,2224,2326,2623,2953,3267,3736,4014,4073,4069,4234,4394,4762,5136,5015,5270,5384,6281,9.2
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,6,Southwest,Oklahoma,99,113,129,136,145,163,183,199,221,248,261,306,332,364,433,483,533,561,645,683,735,827,907,860,916,971,1090,1181,1300,1378,1340,1361,1392,1419,1381,8.1
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,8,Far West,Oregon,125,136,148,168,191,212,226,229,270,314,359,416,468,535,580,640,711,717,843,977,1039,1171,1254,1290,1364,1449,1540,1630,1751,2078,2192,2294,2266,2679,3140,9.9
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,2,Mideast,Pennsylvania,637,714,834,944,1024,1113,1184,1267,1412,1581,1731,1936,2453,2667,2870,2986,3285,3597,4047,4354,4729,5081,5440,5892,6166,6677,6970,7080,7425,7892,8492,8857,8999,8835,9583,8.3
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,1,New England,Rhode Island,62,71,83,103,114,128,138,147,164,191,207,220,271,312,307,359,398,426,507,552,574,642,707,745,825,857,884,962,945,950,960,940,917,961,939,8.3
11,"Other Health, Residential, and Personal Care (Millions of Dollars)",State,5,Southeast,South Carolina,75,85,92,103,112,125,141,155,187,223,290,327,424,469,465,504,561,610,723,800,862,1005,997,978,1093,1095,1073,1092,1257,1239,1267,1265,1322,1246,1392,9
